Size,Number of rooms,Location,Distance of the center,Years of construction,Date,Country,Build quality,Price final
0.924271523,0.115292572,0.318031184,0.031162353,0.271323048,27/03/2014,French Polynesia,5,836290
0.491774064,0.468636042,0.077745444,0.261850531,0.95332216,14/03/2005,French Polynesia,1,540300
0.035862398,0.148887203,0.699397107,0.366716501,0.452076571,19/09/2016,Rwanda,1,751690
0.751521598,0.18111205,0.044993464,0.080941134,0.657045757,12/06/2006,Ecuador,5,399259
0.152641531,0.170148048,0.004360503,0.320824256,0.089797266,29/08/2018,Cape Verde,3,157665
0.367531948,0.705081631,0.741451768,0.696606387,0.93671356,03/04/1997,Montserrat,4,175719
0.609711489,0.594877009,0.510098334,0.004353191,0.55523823,18/12/2013,Falkland Islands (Malvinas),3,411465
0.967599193,0.356756679,0.139854503,0.398403415,0.494611313,24/12/2014,Chad,1,665483
0.536718627,0.024067038,0.253620169,0.310696658,0.987088538,16/01/2003,Korea,1,317755
0.304736201,0.096110331,0.247617399,0.272828385,0.978248594,03/11/1997,North Macedonia,5,892016
0.834995022,0.578598491,0.675387924,0.624837194,0.666263026,17/12/1995,Afghanistan,6,240743
0.592615812,0.035928465,0.482834901,0.859726933,0.492367728,23/10/2004,North Macedonia,3,462331
0.794343344,0.358878288,0.956587553,0.993714808,0.916000543,21/12/2009,Holy See (Vatican City State),9,501629
0.945137635,0.804533295,0.911183589,0.572553194,0.480397588,01/05/2013,Germany,5,152424
0.745141548,0.058876603,0.20941459,0.557277563,0.684402402,06/06/2021,Central African Republic,8,819818
0.193110212,0.219997153,0.920713124,0.715819573,0.73710698,14/12/2013,Angola,1,108464
0.767184614,0.978413394,0.698394246,0.416753112,0.716359786,18/05/1995,United Arab Emirates,5,688786
0.265294676,0.919296215,0.9462329,0.484139127,0.374550963,17/11/2018,Tunisia,3,884699
0.934531152,0.149809627,0.419830639,0.911607857,0.34911927,21/09/2014,Slovakia (Slovak Republic),1,695743
0.804926678,0.98100235,0.387822011,0.845098655,0.988416825,18/03/1999,Afghanistan,4,293099
0.485761121,0.303401562,0.314018764,0.492470623,0.20051859,03/07/2003,Korea,5,233409
0.898067857,0.810582434,0.322471113,0.505804623,0.750514928,21/12/2021,Sierra Leone,7,889580
0.852304526,0.137550257,0.889411431,0.913608024,0.460700438,29/08/2001,Moldova,1,407267
0.858264549,0.824681884,0.07851839,0.582601741,0.639998904,03/07/2021,Poland,3,847208
0.406567575,0.517343206,0.19480408,0.610918578,0.810619866,12/06/2015,Hong Kong,2,904370
0.731107961,0.237657812,0.435812841,0.148626884,0.041935875,05/06/1995,Turkey,9,875972
0.984537459,0.094977508,0.335193435,0.11442068,0.834228823,27/10/1996,Gambia,10,353763
0.539910866,0.710253584,0.319132243,0.137493355,0.017620003,21/03/2013,Vanuatu,6,240146
0.305266538,0.195956821,0.926042746,0.105448639,0.051801033,26/08/1994,Ecuador,10,677080
0.422068638,0.752343973,0.741439952,0.040060563,0.676246812,10/09/2019,Kiribati,3,166760
0.96662261,0.377799326,0.589841912,0.141357375,0.066456526,17/02/2001,Netherlands,8,836339
0.567761122,0.429656922,0.818112547,0.794427472,0.731942055,29/12/2005,Afghanistan,8,720008
0.919421316,0.059442088,0.401671389,0.98835549,0.599238858,20/01/1996,Paraguay,2,400146
0.565486283,0.43904326,0.127443056,0.464332653,0.164399305,02/08/2022,Tanzania,6,264533
0.469577048,0.632368332,0.430975525,0.138453854,0.970555286,27/09/2011,Thailand,7,608177
0.459172942,0.658887266,0.354923271,0.192517022,0.818963368,29/03/1995,Holy See (Vatican City State),2,611005
0.365084878,0.214554208,0.519447738,0.668289386,0.799557377,19/06/2018,Philippines,10,784606
0.019603421,0.228087768,0.023905352,0.345474204,0.145693089,06/12/2016,Jordan,2,371134
0.093585341,0.399866463,0.209348116,0.680177351,0.364436245,17/03/2011,Cook Islands,10,870015
0.224378334,0.795779002,0.98336756,0.025491389,0.690020137,05/09/2013,Bhutan,1,213320
0.01435131,0.881009669,0.353606502,0.994543892,0.442377168,19/07/2023,French Guiana,8,462263
0.926492216,0.815621031,0.745199234,0.334699695,0.064490364,22/03/2022,Mozambique,1,940264
0.95619987,0.72285418,0.828283045,0.277293897,0.683823027,01/09/2005,Svalbard & Jan Mayen Islands,9,905003
0.42989186,0.719404513,0.559911686,0.993171083,0.425102801,14/11/2013,Lebanon,6,803809
0.235204993,0.561253821,0.125796992,0.949976274,0.859822882,21/11/2004,Solomon Islands,7,608871
0.512438674,0.772881387,0.219079336,0.06097172,0.545534277,26/06/2006,Brunei Darussalam,10,267595
0.739767788,0.950643785,0.137074443,0.511029065,0.056841951,18/04/1999,Monaco,7,544117
0.404006623,0.82083179,0.577130451,0.222584837,0.040110647,25/09/2022,Antigua and Barbuda,10,819960
0.342734027,0.510192259,0.903732536,0.081823327,0.668607592,25/08/2017,Niue,3,153258
0.551532489,0.81186662,0.531662473,0.3526166,0.242750871,17/04/2023,Micronesia,2,324115
0.888321927,0.514744494,0.739102857,0.298434938,0.44813086,18/04/2003,Saudi Arabia,9,259963
0.416988603,0.764287232,0.394975,0.650179222,0.758615484,20/09/1997,Estonia,8,661391
0.338925717,0.25610706,0.222446168,0.199904146,0.737124073,11/10/2015,Netherlands,10,194523
0.085240298,0.313766976,0.657847239,0.368520092,0.549176539,08/11/2008,Gibraltar,7,870404
0.999694831,0.29794926,0.978248352,0.203029665,0.110931743,04/06/2002,Christmas Island,9,916720
0.811169347,0.343590422,0.930807654,0.119481428,0.030277101,16/06/2016,Sri Lanka,4,921106
0.672982307,0.436208764,0.256253614,0.059272787,0.337505578,29/07/2003,Korea,4,557997
0.645971955,0.947344903,0.100395919,0.336340123,0.481578082,06/12/2003,Austria,1,874828
0.912758232,0.608672346,0.03966541,0.113655969,0.753495561,13/01/2004,Dominica,8,837836
0.058908661,0.578717855,0.635738832,0.135299638,0.473619321,15/08/2007,Chad,3,868561
0.219199803,0.733260726,0.518133913,0.011521012,0.516998583,07/02/2019,South Georgia and the South Sandwich Islands,7,646976
0.56552353,0.010427227,0.20469283,0.776225053,0.275772614,21/11/2003,Uruguay,2,189259
0.921526856,0.536577018,0.696173515,0.083476105,0.040335988,28/07/2023,Tokelau,2,910152
0.687680541,0.569130503,0.374579607,0.654117484,0.163565747,05/02/2017,Saint Vincent and the Grenadines,7,741492
0.563946128,0.649095274,0.307242251,0.371954958,0.082367447,04/06/1997,Saint Vincent and the Grenadines,6,220964
0.083627663,0.8045296,0.44411537,0.76510135,0.012619862,05/05/2008,Moldova,3,931584
0.210916556,0.76395553,0.706694164,0.616088119,0.884858896,20/07/1996,Uruguay,9,834623
0.909471069,0.43425976,0.0943862,0.726559908,0.336928673,25/09/2001,Greece,10,760180
0.539515114,0.50807373,0.100314491,0.363332826,0.084755313,07/01/2011,Guadeloupe,6,555435
0.270204763,0.764861987,0.183427416,0.673734927,0.9155374,27/05/2006,Kenya,10,250320
0.505420927,0.316805133,0.896508235,0.032037267,0.028018851,04/08/2021,Mauritius,10,683330
0.751546307,0.079469503,0.950251194,0.703063538,0.949112054,15/11/2016,Cote d'Ivoire,6,988856
0.859938747,0.380464223,0.964859919,0.264992791,0.315613626,07/07/2004,Haiti,1,842934
0.285195748,0.13639004,0.75905541,0.929665266,0.600713644,17/08/2008,Armenia,4,109415
0.153084819,0.973468896,0.364329385,0.628240426,0.46861602,06/11/2017,Samoa,10,622205
0.994662299,0.65905985,0.794059132,0.027616057,0.810427369,13/12/1994,Cocos (Keeling) Islands,6,138371
0.113334085,0.679874814,0.997616836,0.666195098,0.26234815,05/05/1997,Saudi Arabia,6,771768
0.065039299,0.399330833,0.666234904,0.967662276,0.425653448,21/10/1997,French Polynesia,5,997022
0.744199525,0.859703888,0.214718728,0.404832196,0.981554438,19/09/2019,Montserrat,1,755364
0.237184462,0.500159006,0.800509646,0.488586053,0.805481693,20/05/2016,Burundi,8,464256
0.435828234,0.149379479,0.401869516,0.742593185,0.847937758,09/11/1997,Finland,5,690510
0.844890068,0.81354618,0.657723905,0.815027104,0.575910758,28/12/2019,United Kingdom,5,174085
0.979808399,0.144992042,0.404516409,0.933811275,0.195039485,17/06/2003,Uganda,7,511488
0.986329655,0.281681834,0.315325355,0.902878001,0.234079059,08/05/2012,Timor-Leste,4,119613
0.271884245,0.938412945,0.665697548,0.047139308,0.135737531,18/12/1999,Bahrain,6,289836
0.73067737,0.088935245,0.350594672,0.911383323,0.556667686,31/01/2000,Trinidad and Tobago,4,546085
0.244315892,0.905099621,0.725769674,0.740521037,0.764939318,15/04/2018,Albania,3,436790
0.836193098,0.360486722,0.400344518,0.888756719,0.52472926,08/03/2007,Norfolk Island,7,700637
0.593567757,0.030980953,0.277894398,0.502057647,0.587317172,01/02/2014,Pitcairn Islands,8,490892
0.656233432,0.848576707,0.295470343,0.641569986,0.051159514,01/07/2013,Palau,4,757372
0.380887148,0.354662752,0.060430677,0.466645801,0.994629288,29/07/2006,French Polynesia,2,583819
0.547788335,0.325225301,0.08960706,0.215857901,0.781853539,21/10/1998,Israel,10,972335
0.33129834,0.584042952,0.703463164,0.387364837,0.498147157,23/11/2015,Liechtenstein,3,323634
0.395600475,0.58731981,0.569944716,0.749767558,0.67037591,13/02/2017,Greece,1,788881
0.464141798,0.732969668,0.093827307,0.948326583,0.543153124,28/03/1997,Panama,8,541986
0.044725816,0.484396916,0.485969647,0.161975285,0.837387816,16/12/2017,Guinea-Bissau,3,822672
0.363827294,0.100429557,0.848608757,0.323320104,0.439316308,14/03/2014,Kuwait,10,527491
0.747302254,0.747566234,0.51778817,0.657616949,0.511663197,08/11/2000,Lesotho,7,271116
0.38374057,0.749746359,0.913226228,0.029708305,0.368030053,15/08/2023,Montserrat,10,545356
0.845968145,0.206408868,0.710827253,0.731756037,0.177057697,28/02/2005,Bolivia,5,819774
0.026066607,0.404591833,0.154958233,0.541896501,0.842917583,31/07/2023,Dominican Republic,10,506273
0.029657246,0.605503146,0.327981559,0.572666503,0.163637109,09/04/2000,Gibraltar,5,293598
0.889225602,0.304074589,0.660735368,0.279042387,0.762756821,29/10/2013,Cuba,7,190667
0.439728638,0.85554949,0.73893086,0.376519641,0.903539185,28/10/2010,Haiti,9,148650
0.767203384,0.990674851,0.053904616,0.274036046,0.741264257,25/08/2009,Yemen,5,865455
9.30E-06,0.256242629,0.852778677,0.767153102,0.340277462,18/11/1997,Cote d'Ivoire,1,914488
0.237955471,0.745608928,0.446349664,0.678601923,0.85230883,31/08/1996,Hungary,10,674165
0.769543546,0.26518724,0.891518816,0.071427647,0.835468641,18/02/2001,Seychelles,10,492002
0.363256937,0.956549354,0.983486054,0.202070501,0.148637556,24/07/2012,Samoa,1,880613
0.759592883,0.443999021,0.779883586,0.748713097,0.57831043,18/04/2018,Liberia,2,916423
0.161810496,0.750650259,0.244797062,0.002794384,0.911960169,07/06/2019,Niue,6,453675
0.72573651,0.333331733,0.953666057,0.068620289,0.640948191,24/06/2002,Hong Kong,9,628984
0.754968355,0.926910398,0.743993901,0.309366867,0.561846375,27/11/1995,Samoa,8,228806
0.681698495,0.465514725,0.121344157,0.058597636,0.95227396,17/01/2018,Mongolia,5,951470
0.857438558,0.522693137,0.771932112,0.126756196,0.906910432,02/03/1997,Croatia,1,379912
0.031379688,0.3153049,0.267445414,0.949594995,0.185338569,02/08/1997,Cook Islands,7,612427
0.197684086,0.338597354,0.794505848,0.78997658,0.952601862,01/06/2012,Kazakhstan,5,411928
0.829867722,0.45117358,0.865886091,0.089286252,0.822769102,14/11/2000,Suriname,6,161849
0.0288484,0.123728088,0.445725885,0.818338336,0.773669771,31/12/2023,Congo,7,716140
0.389263463,0.883268347,0.091425074,0.54291401,0.088807479,19/11/2014,Timor-Leste,3,393287
0.080336935,0.190849333,0.255256019,0.276265379,0.645267947,22/07/1996,France,10,674444
0.188706161,0.872063069,0.628604926,0.730369659,0.370362156,01/06/1995,Chad,3,211815
0.48853562,0.574280964,0.897002794,0.882092979,0.424685158,16/09/2021,New Zealand,5,498605
0.257448988,0.925663576,0.141036011,0.968699547,0.50473855,10/08/2000,Equatorial Guinea,6,590756
0.66154125,0.459845518,0.370663068,0.264516219,0.066486803,12/10/2013,Madagascar,9,799432
0.707865203,0.723522357,0.332107012,0.669120684,0.25867524,18/01/1998,Thailand,5,215882
0.151608767,0.245008662,0.772935487,0.066376253,0.188057144,25/07/2016,France,1,146752
0.762120975,0.56010515,0.900679387,0.031031033,0.271390684,30/07/2010,Finland,4,433668
0.243057441,0.595687735,0.793757653,0.033380703,0.717628397,01/06/2006,Qatar,5,755666
0.538220221,0.033386183,0.403430619,0.966311858,0.730372993,14/09/2009,Slovakia (Slovak Republic),10,854491
0.599101356,0.023348161,0.178833361,0.551776938,0.402752558,09/07/2000,Gibraltar,10,165406
0.488994881,0.309973142,0.161677346,0.611163363,0.666261303,20/01/2008,Bolivia,5,716032
0.595338407,0.905406465,0.353187601,0.210766933,0.772149516,13/01/2011,Western Sahara,7,817768
0.100644394,0.267874316,0.410335066,0.064157862,0.871708911,03/12/2015,Taiwan,4,782567
0.371285756,0.66983523,0.431781736,0.761313775,0.821402144,12/02/2007,Equatorial Guinea,1,171285
0.782269351,0.494285311,0.111509904,0.116340223,0.94858314,22/04/2008,Burundi,5,757293
0.246705407,0.430780094,0.654948112,0.158867173,0.737246488,18/12/2009,Brazil,7,281749
0.565889756,0.105771794,0.43594915,0.086571395,0.307863291,12/09/2023,Marshall Islands,10,267611
0.742703438,0.573885867,0.194236758,0.594808316,0.755388077,15/01/2023,Bermuda,10,582011
0.555392179,0.004275202,0.519778486,0.395671492,0.296446511,12/12/1999,Austria,6,107711
0.762653089,0.846772582,0.908780943,0.912629311,0.114638143,02/03/2019,Slovakia (Slovak Republic),5,106356
0.506462585,0.924243934,0.19910229,0.639786629,0.644379046,31/05/2009,Sao Tome and Principe,4,671158
0.462021784,0.188209376,0.584993979,0.484541731,0.519198179,13/12/2016,Japan,2,195724
0.049478191,0.881535298,0.343249691,0.856337325,0.701656369,19/01/2013,Ukraine,4,857014
0.22774394,0.406740554,0.024225862,0.918755677,0.387014266,05/12/2012,Mongolia,10,106591
0.08051501,0.660188278,0.270839165,0.243718646,0.25656267,09/11/2015,France,10,915700
0.669470899,0.280947826,0.522954455,0.350100138,0.32113904,20/02/2000,United Kingdom,3,814413
0.660030111,0.222043776,0.965443987,0.124611676,0.480207208,10/11/2016,Saint Pierre and Miquelon,10,570531
0.92267732,0.810384794,0.694155373,0.865190813,0.802848423,20/11/2011,Indonesia,1,140491
0.390800553,0.552751833,0.776310653,0.084798016,0.858645467,17/01/2002,Estonia,8,297913
0.311332872,0.326782846,0.07394869,0.885899624,0.174510402,30/01/2008,Morocco,5,406338
0.281151503,0.985660957,0.064166218,0.607872011,0.479543927,06/05/2013,Zimbabwe,4,786804
0.737084358,0.916314874,0.107546262,0.193980212,0.986269747,31/10/2000,Samoa,8,222505
0.51611285,0.263161525,0.66302888,0.944940906,0.450213931,28/04/2012,Bouvet Island (Bouvetoya),7,102544
0.472941864,0.0498123,0.741749805,0.363251447,0.224494688,09/03/2020,India,2,619873
0.962268682,0.256216932,0.835793328,0.607721404,0.981503689,04/04/2000,Ukraine,1,723786
0.951767618,0.007660867,0.74108541,0.271934561,0.705027096,19/12/1998,Dominican Republic,4,143874
0.566987832,0.734953158,0.253358782,0.225121937,0.060345505,16/03/2023,Ghana,8,951159
0.505210619,0.030072227,0.969661759,0.656045869,0.515468569,15/11/2022,Palestinian Territory,2,671493
0.364167863,0.702494163,0.68257192,0.092743795,0.909260708,20/02/2007,Netherlands,3,387035
0.955462144,0.438209281,0.721220917,0.655136477,0.165140098,05/03/1997,Montserrat,1,350785
0.394782572,0.919613493,0.529238337,0.705076962,0.846246047,24/11/2020,Bhutan,1,536051
0.068506806,0.897133299,0.200367095,0.307754044,0.285806926,16/05/2005,Guatemala,3,214153
0.954113559,0.329453436,0.407647155,0.771146984,0.432337944,20/03/2013,Bulgaria,5,200325
0.347734856,0.971572484,0.425781876,0.231174871,0.177700815,21/11/1999,Guadeloupe,3,361918
0.408659797,0.826363343,0.54680613,0.317389574,0.743385809,06/09/2019,Western Sahara,1,192302
0.04515834,0.077022487,0.788749479,0.823476376,0.678289749,09/09/2009,Montserrat,1,238022
0.896934621,0.150398273,0.387741528,0.464110794,0.297663795,16/12/1997,Palestinian Territory,8,387254
0.412482199,0.941541965,0.516768907,0.522515627,0.600219541,19/08/1999,Germany,10,439445
0.553237453,0.941982886,0.642692578,0.333116558,0.010468573,23/09/2019,Uzbekistan,2,889685
0.938495158,0.549345234,0.60546486,0.711912256,0.320975734,17/12/2000,Nigeria,3,793571
0.67247995,0.835833261,0.18422913,0.61355091,0.052111329,29/09/2015,Bouvet Island (Bouvetoya),2,264302
0.070937652,0.59535778,0.220012599,0.304084829,0.129636502,23/02/2007,South Africa,3,254538
0.638878406,0.949759795,0.048744855,0.792411997,0.699077183,27/05/2021,Nigeria,7,532414
0.71654855,0.459345203,0.688639619,0.444580903,0.335545596,20/10/2003,Malta,1,945135
0.384583793,0.403688177,0.608403228,0.752999475,0.73462086,03/01/1998,Andorra,10,980065
0.450554048,0.524089968,0.561663337,0.731719617,0.831332984,22/07/2008,Syrian Arab Republic,8,495793
0.373769255,0.137878219,0.958577682,0.461842292,0.566212244,30/03/2019,Tanzania,10,497361
0.855011009,0.797025743,0.774428582,0.021982707,0.526518851,09/04/2009,Libyan Arab Jamahiriya,10,176145
0.718448326,0.12185025,0.694883105,0.449532846,0.811552931,05/05/2001,Guam,10,450913
0.331991563,0.89748652,0.452871585,0.405753897,0.039873622,29/10/2009,Austria,2,777536
0.760987657,0.220913203,0.413056623,0.196579676,0.954216817,07/04/1999,Grenada,3,682453
0.71380865,0.873689363,0.949327779,0.032446174,0.97530118,13/04/2008,Grenada,9,466431
0.837069243,0.736557982,0.793114377,0.220691033,0.648563702,29/07/1995,Puerto Rico,7,459499
0.951042972,0.662123441,0.512669653,0.725731089,0.326361288,23/08/2007,Norfolk Island,4,773879
0.142680781,0.140068005,0.716138178,0.431782494,0.889201498,16/11/2004,South Georgia and the South Sandwich Islands,10,228049
0.649876029,0.684239227,0.553591609,0.683332646,0.523754344,09/10/2023,Central African Republic,5,113098
0.36839737,0.210816918,0.099326139,0.234092636,0.191310618,12/11/2010,United States Minor Outlying Islands,2,292018
0.23095897,0.834874506,0.419116217,0.421465448,0.443590466,03/09/2012,China,8,906919
0.286339443,0.881959676,0.161707346,0.181062353,0.5717191,17/11/2022,Gabon,4,967774
0.806546608,0.90363106,0.79055368,0.234928263,0.97997129,19/02/1995,Micronesia,9,752380
0.499496705,0.72528577,0.083270881,0.634286915,0.858077923,18/01/2006,Czech Republic,5,115657
0.39990863,0.414135143,0.280814031,0.624393796,0.360999253,22/07/2015,Korea,9,228946
0.93508768,0.163128373,0.0141903,0.438468341,0.728883708,08/02/1999,Austria,4,680117
0.580549322,0.026352912,0.825540692,0.177145034,0.055606514,23/01/2021,Liechtenstein,10,991203
0.128551598,0.386542663,0.085541667,0.638010807,0.282427266,03/08/2009,Gibraltar,5,588909
0.494633863,0.063523398,0.275592617,0.676767272,0.736262768,23/02/2010,Zimbabwe,9,730125
0.817531105,0.379910161,0.133771267,0.43187039,0.600628665,18/09/2011,Latvia,8,960221
0.607435821,0.95191195,0.408548732,0.162972265,0.534219098,19/11/2019,Morocco,3,578700
0.590403259,0.915883534,0.835224204,0.182292539,0.765879458,14/01/1995,Sierra Leone,1,412615
0.920051507,0.911050151,0.168630765,0.064191856,0.293118103,14/06/2022,Ecuador,3,973358
0.118837389,0.414958502,0.271749787,0.014928967,0.788446261,11/03/2016,Vanuatu,4,325544
0.15124025,0.144560854,0.46394719,0.246495587,0.511355642,25/04/2019,Cook Islands,2,277330
0.75119179,0.15036389,0.798902315,0.561446384,0.832037143,17/08/2020,Colombia,1,110949
0.051515593,0.950098719,0.702739488,0.320172291,0.319850493,03/02/2001,Yemen,7,440471
0.891573281,0.808740293,0.819032021,0.572767903,0.028231053,04/06/2017,Marshall Islands,8,132037
0.40116516,0.567309631,0.231077623,0.649417174,0.242829544,24/07/2013,United States Minor Outlying Islands,7,921674
